price_response_feature_id,company_id,ticker,event_type,event_id,event_effective_at,event_effective_session,reaction_session,reaction_open_at
472,97,INSW,CATALYST,1665,2026-08-10T20:25:59+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
474,101,JAZZ,CATALYST,1673,2026-08-10T19:00:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
477,104,KEYS,CATALYST,1721,2026-08-10T20:45:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
478,108,LECO,CATALYST,1725,2026-08-10T20:25:59+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
484,129,NVST,CATALYST,1800,2026-08-10T21:00:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
485,130,NVT,CATALYST,1804,2026-08-10T16:13:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
488,138,PEN,CATALYST,1807,2026-08-10T17:40:05+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
493,155,SHC,CATALYST,1817,2026-08-10T18:02:55+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
494,456,SKWD,CATALYST,1818,2026-08-10T16:38:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
495,158,SON,CATALYST,1820,2026-08-10T16:34:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
498,167,TJX,CATALYST,1825,2026-08-10T16:32:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
499,168,TNK,CATALYST,1827,2026-08-10T18:59:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
500,170,TXRH,CATALYST,1828,2026-08-10T16:37:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
502,173,VIK,CATALYST,1832,2026-08-10T18:11:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
504,179,WAB,CATALYST,1838,2026-08-10T18:50:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
508,185,WST,CATALYST,1845,2026-08-10T18:54:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
736,191,AAMI,CATALYST,1863,2026-08-10T20:02:49+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
738,193,ABT,CATALYST,1867,2026-08-11T19:41:10+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
742,6,AIR,CATALYST,1878,2026-08-10T18:00:05+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
744,199,ALL,CATALYST,1885,2026-08-11T19:01:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
745,537,ALRM,CATALYST,1888,2026-08-11T17:40:03+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
746,201,AMCR,CATALYST,1892,2026-08-10T16:34:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
748,203,AMP,CATALYST,1898,2026-08-11T17:23:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
749,10,AMZN,CATALYST,1901,2026-08-11T21:25:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
750,206,APA,CATALYST,1950,2026-08-11T17:44:35+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
751,13,APH,CATALYST,1955,2026-08-11T17:24:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
752,209,APO,CATALYST,1961,2026-08-11T20:35:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
756,19,AVGO,CATALYST,1999,2026-08-11T19:50:31+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
757,20,AVT,CATALYST,2012,2026-08-11T18:28:03+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
759,217,AWK,CATALYST,2018,2026-08-11T19:33:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
760,21,AWR,CATALYST,2020,2026-08-11T19:33:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
761,540,AXTA,CATALYST,2022,2026-08-10T17:40:05+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
762,219,BA,CATALYST,2026,2026-08-11T21:03:08+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
763,221,BAM,CATALYST,2068,2026-08-11T20:35:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
764,222,BANR,CATALYST,2102,2026-08-10T22:00:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
765,224,BBIO,CATALYST,2105,2026-08-11T18:45:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
767,228,BFH,CATALYST,2110,2026-08-10T18:14:57+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
769,231,BJ,CATALYST,2112,2026-08-11T19:00:22+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
770,232,BJRI,CATALYST,2114,2026-08-10T18:37:26+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
771,234,BKR,CATALYST,2116,2026-08-11T19:49:42+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
772,235,BLK,CATALYST,2129,2026-08-11T20:35:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
773,238,BMY,CATALYST,2174,2026-08-11T21:34:45+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
774,240,BOX,CATALYST,2188,2026-08-10T16:05:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
776,244,BX,CATALYST,2194,2026-08-11T20:35:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
777,247,CAH,CATALYST,2224,2026-08-11T21:27:44+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
779,251,CBRL,CATALYST,2256,2026-08-10T18:45:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
780,253,CFG,CATALYST,2258,2026-08-11T16:05:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
781,255,CHD,CATALYST,2259,2026-08-10T16:21:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
783,258,CLH,CATALYST,2266,2026-08-10T17:05:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
785,260,CNC,CATALYST,2270,2026-08-11T20:09:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
786,262,CNO,CATALYST,2273,2026-08-10T18:45:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
787,263,COF,CATALYST,2277,2026-08-11T16:51:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
788,264,CON,CATALYST,2291,2026-08-11T16:14:38+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
789,265,COO,CATALYST,2296,2026-08-11T18:21:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
791,267,CRGY,CATALYST,2301,2026-08-10T16:42:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
792,268,CROX,CATALYST,2303,2026-08-10T19:25:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
793,48,CSCO,CATALYST,2308,2026-08-11T19:46:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
794,270,CSL,CATALYST,2323,2026-08-10T19:23:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
796,516,CVX,CATALYST,2327,2026-08-11T21:25:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
798,544,DAR,CATALYST,2340,2026-08-11T19:38:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
799,545,DASH,CATALYST,2342,2026-08-11T19:05:31+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
800,276,DCO,CATALYST,2349,2026-08-10T19:25:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
801,278,DDS,CATALYST,2350,2026-08-10T17:22:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
803,518,DINO,CATALYST,2354,2026-08-11T16:52:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
804,58,DLR,CATALYST,2359,2026-08-11T17:20:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
806,287,DV,CATALYST,2363,2026-08-11T16:14:18+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
807,290,ECO,CATALYST,2366,2026-08-10T20:25:59+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
808,291,ECPG,CATALYST,2368,2026-08-11T19:11:30+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
810,61,EME,CATALYST,2372,2026-08-11T19:34:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
812,296,ENVA,CATALYST,2376,2026-08-11T17:20:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
814,65,ETN,CATALYST,2386,2026-08-11T16:00:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
815,301,EXLS,CATALYST,2388,2026-08-10T18:05:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
816,302,EXPD,CATALYST,2391,2026-08-11T17:23:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
819,521,FANG,CATALYST,2399,2026-08-11T18:11:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
821,551,FDX,CATALYST,2411,2026-08-11T18:46:56+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
824,70,FITB,CATALYST,2415,2026-08-11T19:53:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
826,552,FTDR,CATALYST,2417,2026-08-11T15:40:03+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
829,77,GD,CATALYST,2428,2026-08-11T17:40:02+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
830,78,GE,CATALYST,2431,2026-08-11T17:40:02+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
831,79,GEO,CATALYST,2434,2026-08-11T17:20:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
834,318,GL,CATALYST,2447,2026-08-11T20:31:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
837,320,GM,CATALYST,2453,2026-08-11T20:01:50+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
838,524,GMED,CATALYST,2465,2026-08-11T18:21:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
840,321,GPC,CATALYST,2515,2026-08-10T19:34:13+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
841,322,GPN,CATALYST,2517,2026-08-11T15:46:35+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
842,323,GTES,CATALYST,2524,2026-08-10T21:09:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
846,88,HCI,CATALYST,2532,2026-08-11T15:55:03+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
847,325,HD,CATALYST,2538,2026-08-11T18:59:43+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
849,327,HOG,CATALYST,2553,2026-08-11T17:44:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
851,556,HPQ,CATALYST,2566,2026-08-11T17:47:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
853,332,HRMY,CATALYST,2578,2026-08-11T18:45:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
854,333,HSIC,CATALYST,2579,2026-08-10T15:40:04+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
856,94,HWM,CATALYST,2582,2026-08-11T19:32:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
859,343,IP,CATALYST,2591,2026-08-10T18:29:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
861,346,IR,CATALYST,2593,2026-08-10T17:17:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
862,347,IRDM,CATALYST,2597,2026-08-11T17:09:03+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
866,102,JNJ,CATALYST,2613,2026-08-11T20:05:24+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
867,104,KEYS,CATALYST,2618,2026-08-11T16:39:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
868,362,KMX,CATALYST,2620,2026-08-11T15:43:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
869,363,KNSL,CATALYST,2621,2026-08-10T16:38:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
870,364,KO,CATALYST,2622,2026-08-11T19:31:11+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
871,365,KWR,CATALYST,2643,2026-08-11T18:00:03+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
872,560,KYMR,CATALYST,2644,2026-08-10T18:44:14+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
873,366,LAD,CATALYST,2645,2026-08-11T15:41:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
874,108,LECO,CATALYST,2648,2026-08-11T15:38:58+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
875,109,LFST,CATALYST,2650,2026-08-11T18:00:04+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
877,369,LNC,CATALYST,2664,2026-08-11T15:40:28+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
878,372,LYFT,CATALYST,2668,2026-08-11T21:10:41+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
880,374,MA,CATALYST,2679,2026-08-11T21:14:37+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
881,563,MAIN,CATALYST,2689,2026-08-11T19:09:22+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
883,376,MCK,CATALYST,2693,2026-08-11T19:04:30+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
885,115,MET,CATALYST,2703,2026-08-11T16:10:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
888,120,MPC,CATALYST,2710,2026-08-11T18:59:43+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
890,386,MRK,CATALYST,2724,2026-08-11T20:14:30+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
891,387,MRSH,CATALYST,2735,2026-08-11T19:01:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
892,565,MSGE,CATALYST,2738,2026-08-11T17:45:44+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
895,567,MTDR,CATALYST,2745,2026-08-10T16:41:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
897,395,NEOG,CATALYST,2757,2026-08-10T17:40:05+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
898,398,NMIH,CATALYST,2758,2026-08-10T19:14:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
899,570,NOV,CATALYST,2759,2026-08-11T18:12:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
902,129,NVST,CATALYST,2811,2026-08-11T17:15:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
904,404,OC,CATALYST,2815,2026-08-11T15:40:03+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
906,409,OXY,CATALYST,2819,2026-08-11T21:25:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
907,410,PAG,CATALYST,2827,2026-08-11T15:41:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
911,416,PFS,CATALYST,2836,2026-08-11T17:03:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
912,573,PH,CATALYST,2838,2026-08-11T15:40:28+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
914,419,PJT,CATALYST,2844,2026-08-10T18:21:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
916,144,PRU,CATALYST,2848,2026-08-11T17:33:22+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
917,424,PSA,CATALYST,2849,2026-08-11T17:40:04+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
918,145,PSX,CATALYST,2850,2026-08-11T19:49:42+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
919,425,PTGX,CATALYST,2861,2026-08-11T17:05:40+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
923,433,RLI,CATALYST,2869,2026-08-11T19:01:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
924,436,ROP,CATALYST,2872,2026-08-11T18:12:50+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
925,534,RRC,CATALYST,2873,2026-08-11T16:10:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
930,576,SBH,CATALYST,2882,2026-08-11T16:38:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
933,449,SE,CATALYST,2890,2026-08-11T21:20:01+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
934,156,SHOO,CATALYST,2911,2026-08-10T21:08:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
937,456,SKWD,CATALYST,2919,2026-08-11T19:01:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
938,458,SLB,CATALYST,2920,2026-08-11T18:59:43+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
939,157,SLDE,CATALYST,2926,2026-08-11T17:59:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
941,462,SNA,CATALYST,2928,2026-08-10T19:25:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
943,466,SSNC,CATALYST,2930,2026-08-10T18:05:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
944,469,STT,CATALYST,2931,2026-08-10T20:03:42+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
946,160,SXI,CATALYST,2939,2026-08-10T21:33:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
947,472,SYF,CATALYST,2940,2026-08-11T16:24:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
949,473,SYY,CATALYST,2946,2026-08-11T18:13:22+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
952,477,THG,CATALYST,2960,2026-08-11T17:59:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
954,168,TNK,CATALYST,2965,2026-08-11T17:23:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
955,481,TRV,CATALYST,2967,2026-08-10T19:07:13+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
956,482,TT,CATALYST,2969,2026-08-10T20:25:59+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
957,485,TTWO,CATALYST,2971,2026-08-10T21:09:13+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
959,487,UNP,CATALYST,3003,2026-08-11T17:05:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
961,489,URI,CATALYST,3010,2026-08-11T18:08:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
962,491,V,CATALYST,3015,2026-08-11T20:20:54+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
963,582,VAL,CATALYST,3027,2026-08-10T17:09:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
964,174,VLO,CATALYST,3030,2026-08-11T18:59:43+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
968,496,VZ,CATALYST,3052,2026-08-11T19:21:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
969,179,WAB,CATALYST,3057,2026-08-11T19:09:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
970,180,WAT,CATALYST,3058,2026-08-10T20:21:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
971,497,WBD,CATALYST,3061,2026-08-11T21:46:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
972,499,WFC,CATALYST,3065,2026-08-11T20:38:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
974,185,WST,CATALYST,3073,2026-08-11T18:21:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
977,586,XENE,CATALYST,3076,2026-08-10T16:31:00+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
979,506,YUMC,CATALYST,3086,2026-08-10T16:17:10+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
983,9,AMG,CATALYST,3090,2026-08-11T17:00:26+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
984,13,APH,CATALYST,3091,2026-08-11T20:14:19+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
988,24,BEN,CATALYST,3100,2026-08-11T19:33:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
990,39,CNR,CATALYST,3104,2026-08-11T19:57:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
992,44,CPAY,CATALYST,3108,2026-08-11T17:57:22+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
993,47,CRDO,CATALYST,3109,2026-08-11T15:30:32+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1000,82,GOLD,CATALYST,3133,2026-08-11T16:37:03+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1006,130,NVT,CATALYST,3166,2026-08-11T16:52:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1007,136,OPY,CATALYST,3167,2026-08-11T18:22:15+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1013,164,TEX,CATALYST,3174,2026-08-11T16:51:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1014,171,UAL,CATALYST,3177,2026-08-11T20:44:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1028,2,AEIS,CATALYST,3699,2026-08-12T18:00:05+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1030,6,AIR,CATALYST,3701,2026-08-12T15:40:03+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1032,633,ALKS,CATALYST,3703,2026-08-12T17:22:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1033,8,ALSN,CATALYST,3519,2026-08-12T17:09:51+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1036,10,AMZN,CATALYST,3714,2026-08-13T17:00:54+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
1039,511,AR,CATALYST,3571,2026-08-12T18:53:22+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1045,19,AVGO,CATALYST,3757,2026-08-13T16:10:40+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
1052,24,BEN,CATALYST,3100,2026-08-11T19:33:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1056,28,BUSE,CATALYST,153,2026-08-07T17:45:03+02:00,2026-08-07,2026-08-07,2026-08-07T09:30:00-04:00
1058,31,CBOE,CATALYST,3792,2026-08-12T20:11:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1059,32,CCEP,CATALYST,3606,2026-08-12T17:40:04+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1060,33,CCK,CATALYST,3607,2026-08-12T15:40:03+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1065,40,CNS,CATALYST,3613,2026-08-12T16:13:22+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1066,41,COHR,CATALYST,3797,2026-08-13T16:22:55+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
1069,46,CR,CATALYST,1490,2026-08-10T15:55:05+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
1070,48,CSCO,CATALYST,3831,2026-08-13T17:05:17+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
1078,53,DAL,CATALYST,3866,2026-08-12T20:10:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1082,56,DHT,CATALYST,1553,2026-08-10T17:33:22+02:00,2026-08-10,2026-08-10,2026-08-10T09:30:00-04:00
1084,58,DLR,CATALYST,3285,2026-08-12T20:31:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1085,519,DVN,CATALYST,3869,2026-08-13T16:50:27+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
1087,291,ECPG,CATALYST,3297,2026-08-11T19:11:30+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1088,61,EME,CATALYST,3873,2026-08-11T19:34:46+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1090,637,EQIX,CATALYST,3874,2026-08-12T20:31:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1094,521,FANG,CATALYST,3884,2026-08-13T16:11:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
1105,75,FSUN,CATALYST,334,2026-08-06T18:31:00+02:00,2026-08-06,2026-08-06,2026-08-06T09:30:00-04:00
1106,523,FTI,CATALYST,3316,2026-08-12T18:53:22+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1110,641,GBTG,CATALYST,3897,2026-08-12T21:13:18+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1113,79,GEO,CATALYST,3902,2026-08-12T18:20:02+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1116,81,GLNG,CATALYST,3911,2026-08-13T15:38:47+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
1122,591,HBAN,CATALYST,3348,2026-08-11T16:05:00+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1123,88,HCI,CATALYST,3349,2026-08-11T15:55:03+02:00,2026-08-11,2026-08-11,2026-08-11T09:30:00-04:00
1129,93,HUM,CATALYST,3921,2026-08-13T16:17:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
1132,96,INCY,CATALYST,3928,2026-08-12T18:38:49+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1134,97,INSW,CATALYST,3930,2026-08-12T20:10:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1135,100,ITT,CATALYST,3931,2026-08-12T18:01:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1139,103,JPM,CATALYST,3940,2026-08-13T16:06:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
1140,646,KEY,CATALYST,3949,2026-08-12T17:01:22+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
1141,104,KEYS,CATALYST,3418,2026-08-12T17:17:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
